device_id,event_id,timestamp,longitude,latitude,city,state,gender,age,group,phone_brand,device_model
3735978467003852551,44825,2016-05-01 13:38:17,78.358665,22.051256,Sarni,MadhyaPradesh,F,25,F24-26,Samsung,Galaxy Note 3
3738982136827374181,10370,2016-05-03 11:19:11,75.943939,22.813194,Indore,MadhyaPradesh,F,25,F24-26,Samsung,Galaxy Note 2
3753453602132206277,13732,2016-05-05 13:01:46,75.882156,22.817036,Indore,MadhyaPradesh,M,39,M39+,Xiaomi,红米1S
3754574723011522621,442429,2016-05-01 11:33:52,77.793846,24.632008,Ashoknagar,MadhyaPradesh,M,26,M23-26,Xiaomi,MI 4
3769082080003267517,10770,2016-05-05 10:58:51,75.894363,22.732964,Indore,MadhyaPradesh,M,49,M39+,Xiaomi,GN9002
3769290039739937740,14932,2016-05-04 14:38:18,75.880051,22.743326,Indore,MadhyaPradesh,M,25,M23-26,Samsung,Galaxy A8
3774212729054861628,98038,2016-05-02 18:51:58,77.177307,22.404512,Harda,MadhyaPradesh,M,28,M27-28,Xiaomi,小米note
3779657644721082998,832410,2016-05-06 00:57:25,77.159615,22.426371,Harda,MadhyaPradesh,F,66,F43+,vivo,Y51
3789114416894777737,356703,2016-05-07 17:28:38,82.122704,19.176144,Jagdalpur,Chhattisgarh,F,27,F27-28,Huawei,X1 7.0
3793811782243861177,315461,2016-05-04 18:33:21,77.945389,23.9079,Basoda,MadhyaPradesh,F,48,F43+,Xiaomi,MI 2
3795110696781534961,14269,2016-05-07 13:44:10,75.889236,22.799458,Indore,MadhyaPradesh,F,35,F33-42,联想 ,星星1号
3823795926070615261,13263,2016-05-03 13:28:28,75.949234,22.806597,Indore,MadhyaPradesh,F,25,F24-26,Huawei,Ascend G6
3826400162670809463,94697,2016-05-02 17:43:13,77.737366,25.442913,Shivapuri,MadhyaPradesh,M,30,M29-31,Samsung,Galaxy Mega 6.3
3832459248646786144,867990,2016-05-06 12:22:52,82.789192,22.388866,Korba,Chhattisgarh,M,22,M22-,vivo,Y928
3833044733422876778,480034,2016-05-04 05:10:50,77.795349,22.711771,Itarsi,MadhyaPradesh,F,21,F23-,vivo,X3L
3845460457640842873,12494,2016-05-06 12:27:41,75.90686,22.732437,Indore,MadhyaPradesh,F,24,F24-26,OPPO,R1S
3850960887861592016,14459,2016-05-01 14:26:20,75.871597,22.747894,Indore,MadhyaPradesh,M,34,M32-38,朵唯,S2y
3860079886899959788,268049,2016-05-04 01:53:32,81.363976,21.276857,Durg,Chhattisgarh,M,19,M22-,OPPO,R1C
3864672045456314600,14444,2016-05-01 14:54:55,75.893021,22.749737,Indore,MadhyaPradesh,F,29,F29-32,Samsung,Galaxy S4
3867375851974177506,74679,2016-05-01 08:53:30,78.1922,26.248053,Gwalior,MadhyaPradesh,F,48,F43+,Huawei,荣耀X2
3872451310908903809,177868,2016-05-05 14:19:24,77.976288,23.923954,Basoda,MadhyaPradesh,F,27,F27-28,LG,G3
3873130292532361879,11744,2016-05-03 12:50:52,75.898392,22.777626,Indore,MadhyaPradesh,M,24,M23-26,Samsung,Galaxy S6 Edge
3878106357013571098,67309,2016-05-01 04:43:17,77.938263,29.900349,Rurki,Uttaranchal,F,52,F43+,天语,Touch 2
3885065755655401267,13931,2016-05-06 13:26:07,75.924568,22.784657,Indore,MadhyaPradesh,F,34,F33-42,OPPO,U705T
3887152194176512955,1076075,2016-05-02 23:10:44,83.476082,21.996155,Raigarh,Chhattisgarh,M,32,M32-38,Xiaomi,MI 3
3891886692164399824,309597,2016-05-05 14:10:21,93.782417,26.006983,Dimapur,Nagaland,M,25,M23-26,Xiaomi,MI 3
3892414064927670501,29328,2016-05-02 00:06:00,73.82235,15.444915,Mormugao,Goa,M,33,M32-38,Xiaomi,红米
3894848489186883012,28608,2016-05-05 23:11:39,73.825363,15.587051,Panaji,Goa,M,40,M39+,Meizu,MX4
3896140503454812614,13795,2016-05-05 13:13:31,75.956322,22.780699,Indore,MadhyaPradesh,M,28,M27-28,vivo,X1ST
3912323251172869453,1879464,2016-05-03 11:52:59,81.693657,21.317183,Raipur,Chhattisgarh,F,30,F29-32,Samsung,Galaxy Premier
3923960933920037591,144158,2016-05-03 20:07:26,75.11924,23.36957,Ratlam,MadhyaPradesh,F,29,F29-32,Samsung,Galaxy S5
3926657299771766839,12382,2016-05-06 12:27:47,75.948654,22.79591,Indore,MadhyaPradesh,M,26,M23-26,OPPO,R3
3931591435720953390,1641350,2016-05-05 09:54:57,78.520042,26.474846,Gohad,MadhyaPradesh,M,61,M39+,Samsung,Galaxy Note 3
3936993168723534553,989211,2016-05-02 14:55:33,78.472511,25.689774,Datia,MadhyaPradesh,F,30,F29-32,Samsung,Galaxy Win
3939504153480282761,11935,2016-05-04 12:27:24,75.958527,22.733725,Indore,MadhyaPradesh,M,40,M39+,Huawei,Y321C
3942385336441872252,12720,2016-05-07 12:55:38,75.926086,22.772976,Indore,MadhyaPradesh,F,41,F33-42,Samsung,Galaxy Mega 5.8
3944744452125725688,14048,2016-05-06 13:34:11,75.921974,22.807549,Indore,MadhyaPradesh,M,36,M32-38,Huawei,荣耀3C畅玩版
3945993226632743474,54236,2016-05-06 18:32:27,75.49469,23.528135,Nagda,MadhyaPradesh,F,26,F24-26,Meizu,MX4
3949014536212012533,136268,2016-05-04 16:44:39,78.309753,22.113319,Sarni,MadhyaPradesh,M,33,M32-38,Huawei,荣耀3C畅玩版
3951202085073304971,10676,2016-05-04 11:00:39,75.93631,22.806425,Indore,MadhyaPradesh,F,21,F23-,Samsung,Galaxy Note 2
3952513529216728398,340644,2016-05-02 07:16:04,78.340866,30.153927,Rishikesh,Uttaranchal,M,39,M39+,Huawei,MT2-C00
3955134778801994295,13441,2016-05-04 13:12:31,75.949516,22.800619,Indore,MadhyaPradesh,M,34,M32-38,Samsung,Galaxy Note 3
3955403960982370556,14420,2016-05-01 14:47:08,75.952797,22.774523,Indore,MadhyaPradesh,F,44,F43+,Huawei,C8815
3957154803598814905,108949,2016-05-04 21:54:38,77.593185,23.133814,Mandidip,MadhyaPradesh,M,21,M22-,Samsung,Galaxy Note 3
3959228215334328335,40218,2016-05-04 10:49:52,77.185715,22.416399,Harda,MadhyaPradesh,M,31,M29-31,Huawei,Mate 2
3961642681914525820,1485118,2016-05-02 19:54:08,75.244026,33.810265,Anantnag,JammuandKashmir,F,29,F29-32,Meizu,魅蓝NOTE
3966569025155166743,25759,2016-05-07 21:03:09,82.499916,23.227922,Chirmiri,Chhattisgarh,M,49,M39+,Samsung,Galaxy Grand Prime
3967793307011960918,52576,2016-05-06 17:17:33,78.317932,22.127758,Sarni,MadhyaPradesh,M,24,M23-26,Xiaomi,MI 2S
3975150035123237470,177531,2016-05-03 14:29:12,80.873581,24.596619,Satna,MadhyaPradesh,M,21,M22-,TCL,idol X
3985801824378462184,11091,2016-05-07 11:40:51,75.918549,22.765331,Indore,MadhyaPradesh,M,29,M29-31,Huawei,Mate 7
3986572654555648148,866760,2016-05-01 12:38:42,75.67112,21.867805,Khargone,MadhyaPradesh,F,64,F43+,Samsung,Galaxy Note 2
3986783511385155666,866822,2016-05-01 12:20:19,78.241058,30.022455,Haridwar,Uttaranchal,M,28,M27-28,Xiaomi,红米3
3999153098543636198,10170,2016-05-02 11:36:08,75.873222,22.79097,Indore,MadhyaPradesh,M,33,M32-38,Huawei,C8815
4003087971534259566,168320,2016-05-05 08:23:59,78.403732,25.984875,Dabra,MadhyaPradesh,M,38,M32-38,Xiaomi,MI 3
4007064750784883274,28700,2016-05-06 23:16:54,78.033302,30.409973,DehraDunCantonment,Uttaranchal,M,22,M22-,Xiaomi,MI 4
4007586483525297623,93115,2016-05-03 16:46:59,80.317734,29.612862,Pithoragarh,Uttaranchal,M,20,M22-,Xiaomi,MI 3
4016556238693422256,526396,2016-05-07 20:54:38,82.438499,23.243546,Chirmiri,Chhattisgarh,F,27,F27-28,Xiaomi,MI 3
4016814557224635634,335530,2016-05-04 01:04:54,77.537033,23.110327,Mandidip,MadhyaPradesh,M,54,M39+,Xiaomi,MI 2S
4019172615336224042,940755,2016-05-05 22:04:38,82.424103,23.249348,Chirmiri,Chhattisgarh,M,52,M39+,HTC,802w
4028394566671529196,192402,2016-05-01 23:08:57,81.310936,24.588846,Rewa,MadhyaPradesh,F,39,F33-42,Coolpad,8720L
4031498926841865690,2216897,2016-05-04 18:48:53,75.051308,23.380358,Ratlam,MadhyaPradesh,M,29,M29-31,Huawei,荣耀畅玩4
4031578381950594493,31878,2016-05-03 03:22:29,74.523514,34.314499,Sopur,JammuandKashmir,F,26,F24-26,vivo,Y27
4031963976123835250,175024,2016-05-03 12:16:08,83.210373,23.175648,Ambikapur,Chhattisgarh,M,39,M39+,Samsung,Galaxy Grand
4041128820833280641,2223348,2016-05-07 22:55:41,80.297302,29.603701,Pithoragarh,Uttaranchal,M,37,M32-38,Xiaomi,红米note增强版
4044544649316276435,2374261,2016-05-07 18:04:34,75.323784,22.629608,Dhar,MadhyaPradesh,M,27,M27-28,Huawei,荣耀3C
4044621716794861121,11479,2016-05-02 12:38:35,75.905083,22.745775,Indore,MadhyaPradesh,M,25,M23-26,Xiaomi,MI 4
4060054772790523104,11798,2016-05-03 12:55:47,75.88768,22.747053,Indore,MadhyaPradesh,M,21,M22-,Coolpad,7296
4071393584303439093,10450,2016-05-03 11:17:31,75.877586,22.804934,Indore,MadhyaPradesh,M,33,M32-38,Xiaomi,红米
4072631279337923535,141943,2016-05-05 10:44:56,77.828285,23.600611,Vidisha,MadhyaPradesh,M,17,M22-,vivo,Xplay3S
4074173757629956109,114246,2016-05-01 20:33:11,77.158028,23.259821,Sehore,MadhyaPradesh,M,21,M22-,Meizu,MX4
4077548078559296267,142272,2016-05-06 10:45:45,73.985184,15.31844,Madgaon,Goa,F,31,F29-32,Huawei,麦芒4
4082942503123499323,396900,2016-05-04 21:09:31,94.12133,25.707092,Kohima,Nagaland,F,21,F23-,vivo,X5Max
4087634665529603642,337668,2016-05-06 01:31:50,78.05378,26.554693,Morena,MadhyaPradesh,M,54,M39+,Coolpad,9190l
4088616913087248202,10659,2016-05-04 11:09:52,75.878349,22.738522,Indore,MadhyaPradesh,F,49,F43+,Huawei,Mate 7
4089433360063095114,721740,2016-05-04 20:05:32,77.598236,23.17972,Mandidip,MadhyaPradesh,M,17,M22-,OPPO,A31
4090266101184034571,694935,2016-05-01 00:59:36,75.543274,32.458611,Kathua,JammuandKashmir,M,37,M32-38,Coolpad,8079
4095446755357409955,13668,2016-05-04 13:05:36,75.931076,22.810598,Indore,MadhyaPradesh,F,21,F23-,Samsung,Galaxy Note 4
4102894143761570828,81136,2016-05-03 12:13:14,76.348,23.513494,Shajapur,MadhyaPradesh,F,48,F43+,Samsung,Galaxy Note 3
4105066134167088329,724042,2016-05-05 06:14:05,94.162834,25.740978,Kohima,Nagaland,F,28,F27-28,Coolpad,大神F2
4106493401807045583,13967,2016-05-06 13:03:25,75.891647,22.816467,Indore,MadhyaPradesh,M,26,M23-26,Samsung,Galaxy Note 2
4114472339088187249,243156,2016-05-01 06:50:45,75.224899,33.82774,Anantnag,JammuandKashmir,M,41,M39+,Coolpad,8150
4120563121906465215,1211109,2016-05-04 20:27:11,78.229706,24.278135,BinaEtawa,MadhyaPradesh,F,50,F43+,Xiaomi,MI 3
4122961390988708250,14138,2016-05-07 13:23:48,75.876198,22.814451,Indore,MadhyaPradesh,M,26,M23-26,联想 ,V5S
4125435841794471248,617584,2016-05-04 00:09:24,78.488312,26.453901,Gohad,MadhyaPradesh,F,34,F33-42,Xiaomi,MI 3
4129460574740060523,81280,2016-05-03 13:00:16,80.454865,23.940449,Murwara,MadhyaPradesh,M,35,M32-38,Meizu,魅蓝NOTE
4132659090399937108,2658748,2016-05-01 13:50:45,79.552048,29.316284,Haldwani,Uttaranchal,M,16,M22-,vivo,Y23L
4145139388274294428,10248,2016-05-02 11:20:00,75.940231,22.801102,Indore,MadhyaPradesh,M,31,M29-31,Xiaomi,MI 3
4151013731381470906,49092,2016-05-06 15:29:51,77.987778,23.911081,Basoda,MadhyaPradesh,F,38,F33-42,vivo,X5V
4151081045780953373,1616855,2016-05-04 18:01:02,76.757996,25.721718,Sheopur,MadhyaPradesh,F,28,F27-28,vivo,Y11IW
4166272978568103234,101359,2016-05-02 14:07:15,75.340759,22.660721,Dhar,MadhyaPradesh,F,20,F23-,vivo,Y28L
4169804168990651677,13579,2016-05-04 13:13:25,75.905724,22.805092,Indore,MadhyaPradesh,M,17,M22-,Xiaomi,GN151
4174234506930875390,709946,2016-05-03 14:10:33,81.542511,21.322166,Charoda,Chhattisgarh,F,20,F23-,Huawei,MT1-U06
4180721251078289860,33368,2016-05-01 05:58:15,80.876846,24.616699,Satna,MadhyaPradesh,F,33,F33-42,Samsung,Galaxy S3
4184008597700849427,846231,2016-05-01 13:35:39,77.137245,23.246986,Sehore,MadhyaPradesh,F,31,F29-32,Meizu,MX2
4188737234359273143,14741,2016-05-03 14:40:08,75.911469,22.765732,Indore,MadhyaPradesh,M,39,M39+,Huawei,荣耀畅玩4C
4189762977638537239,1257321,2016-05-03 16:10:54,77.784492,24.587065,Ashoknagar,MadhyaPradesh,F,29,F29-32,Samsung,Galaxy S2 HD LTE E120S
4192900550916502009,12218,2016-05-05 12:01:29,75.887199,22.755058,Indore,MadhyaPradesh,M,27,M27-28,Xiaomi,MI 2
4207754591227978348,13484,2016-05-04 13:19:43,75.904655,22.741144,Indore,MadhyaPradesh,M,35,M32-38,Samsung,Galaxy Note
4213444728363235221,12951,2016-05-01 13:51:21,75.872215,22.816385,Indore,MadhyaPradesh,M,25,M23-26,Huawei,Y300
4216724243933228708,826457,2016-05-05 20:37:28,73.829979,15.432461,Mormugao,Goa,M,29,M29-31,Xiaomi,小米note
4220877535973737175,121316,2016-05-05 01:21:54,80.439575,23.925823,Murwara,MadhyaPradesh,M,36,M32-38,Samsung,Galaxy S5
4227619956562401447,12188,2016-05-05 12:40:21,75.925545,22.803244,Indore,MadhyaPradesh,F,29,F29-32,Xiaomi,红米1S
4237242000617628220,121070,2016-05-02 01:52:16,79.009995,29.271158,Kashipur,Uttaranchal,F,44,F43+,Xiaomi,M3
4237881999954706414,1554124,2016-05-02 17:42:30,81.42482,21.293484,Bhilai,Chhattisgarh,F,27,F27-28,Xiaomi,红米note
4247111169455214822,81734,2016-05-04 12:53:20,78.111343,30.38146,DehraDun,Uttaranchal,F,35,F33-42,Xiaomi,红米note
4247992970087882776,10185,2016-05-02 11:26:43,75.913109,22.785692,Indore,MadhyaPradesh,M,29,M29-31,TCL,P318L
4256642761439284268,2084202,2016-05-02 15:05:22,78.034996,30.433952,DehraDunCantonment,Uttaranchal,F,19,F23-,Meizu,MX5
4258611126644982359,47538,2016-05-05 14:51:47,77.433357,23.309021,Bhopal,MadhyaPradesh,F,44,F43+,Huawei,荣耀3C畅玩版
4258636597181710806,1834863,2016-05-01 19:45:14,81.677467,21.295338,Raipur,Chhattisgarh,F,30,F29-32,Huawei,Ascend P7
4266670954999979470,419705,2016-05-03 15:16:10,75.084038,23.360727,Ratlam,MadhyaPradesh,F,25,F24-26,Xiaomi,红米note
4266747420346907296,12275,2016-05-05 12:41:58,75.894997,22.797445,Indore,MadhyaPradesh,F,34,F33-42,Xiaomi,红米2A
4268683052850175452,568483,2016-05-01 06:49:32,81.332336,21.214752,Durg,Chhattisgarh,M,40,M39+,Samsung,G7200
4295265805726661123,86635,2016-05-01 14:14:09,75.684013,21.898888,Khargone,MadhyaPradesh,M,40,M39+,朵唯,L5Pro
4301711492575479100,326819,2016-05-04 02:15:33,77.488167,23.287111,Bhopal,MadhyaPradesh,F,49,F43+,联想 ,N909
4303247560948076758,262847,2016-05-02 21:29:59,73.823929,15.455924,Mormugao,Goa,M,34,M32-38,Huawei,Mate 7
4308359086173950657,51415,2016-05-01 17:23:36,74.396996,34.254299,Baramula,JammuandKashmir,F,53,F43+,Samsung,Galaxy S2
4312196563899132347,105931,2016-05-04 16:46:33,77.844513,23.597,Vidisha,MadhyaPradesh,F,29,F29-32,Samsung,Galaxy S5
4313426167878761356,387989,2016-05-07 15:25:26,73.876266,15.572371,Panaji,Goa,F,34,F33-42,Xiaomi,MI 3
4323624188385240834,160600,2016-05-02 00:47:14,82.178131,22.129761,Bilaspur,Chhattisgarh,M,49,M39+,Xiaomi,MI pad
4324170147121089466,11643,2016-05-03 12:37:02,75.907913,22.782846,Indore,MadhyaPradesh,M,23,M23-26,Huawei,荣耀3C
4326091472931025777,10426,2016-05-03 10:59:19,75.928101,22.762634,Indore,MadhyaPradesh,F,26,F24-26,Samsung,P700i
4331365207981843523,127529,2016-05-06 09:07:06,83.400276,21.960316,Raigarh,Chhattisgarh,M,29,M29-31,Huawei,荣耀3X畅玩版
4335739229875791273,1642978,2016-05-04 10:23:32,75.077049,23.365669,Ratlam,MadhyaPradesh,M,47,M39+,Samsung,S650
4336429011469805414,70131,2016-05-06 00:09:25,78.984322,22.150572,Chhindwara,MadhyaPradesh,M,25,M23-26,Xiaomi,红米2A
4339830243720688261,250056,2016-05-04 11:25:36,79.602882,24.939007,Chhatarpur,MadhyaPradesh,M,34,M32-38,Samsung,Galaxy Note 2
4339979785978956037,988334,2016-05-03 13:43:28,83.474342,21.97793,Raigarh,Chhattisgarh,F,32,F29-32,Huawei,Ascend G7
4353326535034071237,11421,2016-05-01 12:00:59,75.917961,22.734907,Indore,MadhyaPradesh,M,22,M22-,OPPO,R831T
4358944556954465314,11400,2016-05-01 12:43:22,75.886765,22.770193,Indore,MadhyaPradesh,M,19,M22-,Huawei,Y321C
4360775654194157041,364568,2016-05-04 22:09:39,80.923569,24.631088,Satna,MadhyaPradesh,M,23,M23-26,Xiaomi,MI 3
4364006494010060501,96012,2016-05-01 12:11:22,75.073586,23.370213,Ratlam,MadhyaPradesh,M,34,M32-38,Samsung,Galaxy Grand Neo Plus
4364472019927509058,228707,2016-05-04 15:35:44,75.844505,22.631239,Mau,MadhyaPradesh,M,26,M23-26,Huawei,荣耀6
4365126278404139797,2778819,2016-05-07 12:47:15,82.064949,19.144066,Jagdalpur,Chhattisgarh,F,37,F33-42,Xiaomi,MI 3
4373929861986563005,38005,2016-05-02 09:38:27,77.766129,24.600811,Ashoknagar,MadhyaPradesh,M,27,M27-28,Samsung,Galaxy S4
4384651046480658849,413961,2016-05-07 01:23:54,77.809364,22.71179,Itarsi,MadhyaPradesh,M,21,M22-,Huawei,荣耀3X畅玩版
4386126017438196447,12855,2016-05-01 13:47:50,75.948128,22.739134,Indore,MadhyaPradesh,M,20,M22-,Xiaomi,红米
4389545109672294317,22311,2016-05-05 19:47:08,79.473625,23.92975,Damoh,MadhyaPradesh,M,29,M29-31,Huawei,荣耀6
4403631980855228606,37363,2016-05-06 08:21:51,81.050018,21.179424,Rajnandgaon,Chhattisgarh,M,28,M27-28,Samsung,Galaxy Mega Plus
4408292831533873347,10874,2016-05-05 11:12:32,75.949715,22.733866,Indore,MadhyaPradesh,F,65,F43+,Samsung,Galaxy Style DUOS
4409557294453235535,14731,2016-05-03 14:32:59,75.920898,22.758219,Indore,MadhyaPradesh,M,50,M39+,Xiaomi,MI 2S
4412332952170948425,10197,2016-05-02 11:00:07,75.884476,22.737663,Indore,MadhyaPradesh,F,34,F33-42,Huawei,Ascend P7
4415390508827467799,207628,2016-05-06 17:15:42,77.968437,29.886923,Rurki,Uttaranchal,M,21,M22-,Huawei,荣耀6
4419716738701357544,21516,2016-05-02 19:13:25,81.352013,24.614033,Rewa,MadhyaPradesh,M,31,M29-31,HTC,Desire 816
4421992743294066254,12500,2016-05-06 12:22:19,75.9562,22.774593,Indore,MadhyaPradesh,M,26,M23-26,Xiaomi,MI 3
4422090580119777732,10960,2016-05-06 11:05:03,75.945244,22.810059,Indore,MadhyaPradesh,F,40,F33-42,Samsung,2016版 Galaxy A7
4425201767572181402,547581,2016-05-01 10:05:33,76.320511,23.525473,Shajapur,MadhyaPradesh,M,39,M39+,Xiaomi,MI 5
4425971987849162720,632264,2016-05-07 12:37:51,77.78244,22.682501,Itarsi,MadhyaPradesh,F,24,F24-26,Xiaomi,MI 4
4431272610340408530,1016529,2016-05-01 16:21:45,74.559799,34.356773,Sopur,JammuandKashmir,M,26,M23-26,OPPO,R6007
4432094055004433329,108592,2016-05-03 21:37:57,75.833778,23.237103,Ujjain,MadhyaPradesh,M,23,M23-26,Samsung,Galaxy S4
4432148246023732768,13533,2016-05-04 13:25:57,75.946541,22.819069,Indore,MadhyaPradesh,M,47,M39+,Huawei,Ascend P8
4443311636853135881,148366,2016-05-04 22:11:25,78.22065,24.282677,BinaEtawa,MadhyaPradesh,M,24,M23-26,Xiaomi,红米note
4443921727458569424,104490,2016-05-05 08:33:29,75.332878,22.676777,Dhar,MadhyaPradesh,M,43,M39+,Xiaomi,红米
4444531324224052395,1147131,2016-05-07 11:58:49,78.951195,22.129799,Chhindwara,MadhyaPradesh,F,26,F24-26,Samsung,Galaxy Mega 5.8
4449923850602728160,33459,2016-05-01 06:33:24,77.937828,29.910278,Rurki,Uttaranchal,M,26,M23-26,vivo,Xperia Z1
4450708095210841612,3123270,2016-05-05 21:23:14,75.951538,22.812679,Indore,MadhyaPradesh,M,31,M29-31,vivo,Y13L
4451217315433231766,13015,2016-05-02 13:41:15,75.891403,22.76083,Indore,MadhyaPradesh,M,40,M39+,Huawei,Mate 7
4458644162395830292,10789,2016-05-05 11:09:00,75.958122,22.745346,Indore,MadhyaPradesh,M,20,M22-,OPPO,R821T
4458976743970053927,1641135,2016-05-04 09:34:45,81.400192,21.262442,Bhilai,Chhattisgarh,F,25,F24-26,Huawei,Mate 2
4462504583555418464,779846,2016-05-06 22:05:03,81.464661,21.281343,Bhilai,Chhattisgarh,M,34,M32-38,朵唯,iSuper S1
4465091909517073625,14768,2016-05-03 14:00:29,75.909393,22.737879,Indore,MadhyaPradesh,M,19,M22-,Meizu,魅蓝metal
4470298353500233135,12846,2016-05-01 13:37:08,75.919289,22.733679,Indore,MadhyaPradesh,F,23,F23-,Xiaomi,红米note增强版
4474138411456027169,10391,2016-05-03 11:55:07,75.948624,22.772211,Indore,MadhyaPradesh,F,28,F27-28,Samsung,VIBE X2
4476932651874986788,54084,2016-05-05 18:10:13,75.232475,33.74651,Anantnag,JammuandKashmir,F,58,F43+,Coolpad,大神F2
4488755651805790763,12483,2016-05-06 12:27:12,75.950249,22.791187,Indore,MadhyaPradesh,F,37,F33-42,Huawei,X1 7.0
4503189783425548546,133391,2016-05-03 14:38:28,77.259865,24.541157,Raghogarh,MadhyaPradesh,M,19,M22-,vivo,Y23L
4504649723317551830,13524,2016-05-04 13:56:23,75.893578,22.764956,Indore,MadhyaPradesh,F,80,F43+,Samsung,S7898
4516468724544565402,21994,2016-05-04 19:44:31,81.647987,21.284864,Raipur,Chhattisgarh,F,20,F23-,OPPO,R6007
4518553102299214985,105466,2016-05-06 08:02:55,75.948067,22.731596,Indore,MadhyaPradesh,M,26,M23-26,Samsung,Galaxy E7
4523740559735607003,10406,2016-05-03 11:30:13,75.890556,22.80208,Indore,MadhyaPradesh,M,42,M39+,Samsung,A890e
4535192135019362701,53119,2016-05-02 18:29:23,78.047249,26.547649,Morena,MadhyaPradesh,F,26,F24-26,Huawei,Y600D
4536342565021884468,113635,2016-05-06 19:28:49,77.691017,25.444092,Shivapuri,MadhyaPradesh,F,32,F29-32,Xiaomi,MI 1S
4543988487649881955,10937,2016-05-05 11:02:00,75.892685,22.754934,Indore,MadhyaPradesh,M,53,M39+,Samsung,Galaxy S4
4550108741505101756,74394,2016-05-06 07:25:32,77.808853,22.660885,Itarsi,MadhyaPradesh,F,22,F23-,Xiaomi,MI 3
4560160439658085509,14671,2016-05-03 14:05:14,75.891457,22.802101,Indore,MadhyaPradesh,M,33,M32-38,OPPO,1107
4561183983846096871,12819,2016-05-01 13:06:16,75.923332,22.777781,Indore,MadhyaPradesh,M,28,M27-28,Huawei,荣耀畅玩4X
4572654019464933775,13149,2016-05-02 13:16:58,75.904861,22.762463,Indore,MadhyaPradesh,M,20,M22-,Xiaomi,红米
4573543509891389142,111485,2016-05-03 22:16:27,77.781357,24.651257,Ashoknagar,MadhyaPradesh,F,26,F24-26,Huawei,Ascend P6
4585428206812872117,14210,2016-05-07 13:55:40,75.945877,22.771225,Indore,MadhyaPradesh,M,26,M23-26,Huawei,荣耀+
4588943485900080672,12576,2016-05-06 12:32:31,75.91021,22.801825,Indore,MadhyaPradesh,F,40,F33-42,HTC,802d
4589523248828639362,10539,2016-05-04 11:34:55,75.915207,22.750261,Indore,MadhyaPradesh,F,27,F27-28,Huawei,麦芒4
4600867325335341916,171953,2016-05-01 10:41:28,80.035904,23.180147,Jabalpur,MadhyaPradesh,M,32,M32-38,OPPO,R3
4604021783573892821,1683152,2016-05-04 20:41:04,80.408104,23.899561,Murwara,MadhyaPradesh,M,22,M22-,vivo,X5L
4604662545429275225,157158,2016-05-06 18:05:33,78.362534,22.110533,Sarni,MadhyaPradesh,F,26,F24-26,vivo,Y15
4608598206032671745,270383,2016-05-06 06:35:08,81.300247,21.238503,Durg,Chhattisgarh,F,27,F27-28,Xiaomi,MI 4
4618856165609638636,11530,2016-05-02 12:28:46,75.886749,22.734529,Indore,MadhyaPradesh,M,26,M23-26,Huawei,荣耀畅玩4C
4631470084266866003,92143,2016-05-01 16:48:31,83.288651,23.172394,Ambikapur,Chhattisgarh,M,48,M39+,Samsung,Galaxy Trend 3
4643079523163021411,12950,2016-05-01 13:49:30,75.900314,22.799633,Indore,MadhyaPradesh,F,31,F29-32,锤子,T1
4647132126094606912,35675,2016-05-06 07:00:55,75.548386,32.383251,Kathua,JammuandKashmir,F,26,F24-26,Coolpad,大神F1
4652219419137114079,2294778,2016-05-03 18:44:16,75.207603,33.80788,Anantnag,JammuandKashmir,M,21,M22-,Huawei,荣耀3C
4662327168320669242,14800,2016-05-03 14:38:26,75.945679,22.804932,Indore,MadhyaPradesh,F,29,F29-32,Xiaomi,MI 3
4666314126565733503,14296,2016-05-01 14:12:05,75.954109,22.741117,Indore,MadhyaPradesh,M,33,M32-38,Huawei,荣耀6
4677464676990524848,12445,2016-05-06 12:38:12,75.874863,22.797535,Indore,MadhyaPradesh,M,21,M22-,Samsung,S898t
4678291296434127257,401466,2016-05-06 01:42:44,77.947495,21.981281,Betul,MadhyaPradesh,F,28,F27-28,Huawei,Ascend P7
4685911959448355927,55433,2016-05-04 19:21:44,75.554832,32.396137,Kathua,JammuandKashmir,M,27,M27-28,Xiaomi,红米note
4686126707973352105,14149,2016-05-07 13:04:44,75.953407,22.783907,Indore,MadhyaPradesh,M,30,M29-31,Samsung,Galaxy S4
4694195169223034685,405775,2016-05-03 08:40:36,75.213783,33.013302,Udhampur,JammuandKashmir,F,42,F33-42,Xiaomi,红米
4699057409169739700,14959,2016-05-04 14:37:18,75.940598,22.786104,Indore,MadhyaPradesh,M,34,M32-38,HTC,Butterfly
4699116133490427954,24116,2016-05-06 20:23:26,78.808426,23.910522,Sagar,MadhyaPradesh,M,19,M22-,Coolpad,大神Note3
4704542779027368284,1082960,2016-05-07 07:01:39,78.533806,25.716919,Datia,MadhyaPradesh,M,33,M32-38,Xiaomi,MI 2S
4712670448148726608,14692,2016-05-03 14:18:59,75.956291,22.812506,Indore,MadhyaPradesh,F,60,F43+,Xiaomi,MI 2S
4712721658265508052,12710,2016-05-07 12:48:28,75.884094,22.74091,Indore,MadhyaPradesh,M,27,M27-28,Meizu,MX3
4715461951049862750,70887,2016-05-06 01:13:49,78.312225,30.159586,Rishikesh,Uttaranchal,F,34,F33-42,leEco,超级手机1
4718752803626400936,13460,2016-05-04 13:11:35,75.876129,22.743652,Indore,MadhyaPradesh,F,26,F24-26,OPPO,R5
